# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0   27.0 140.00 0.0500 0.0250 2.5800e-02 1.2036e+00 2.5444e-02 -1.0132e+00 2.0000e-02 0.0000e+00       -nan       -nan 5.6000e-03 1.2064e+00 8.0928e-02 3.7035e-01 -1.1400e-02 2.2804e+00 -3.7690e-01 -1.1097e+00 2.7000e-02 2.0680e-01 2.1400e-02 1.5840e-01
 100.0   27.0 140.00 0.0500 0.0250 2.5200e-02 1.2096e+00 -6.2698e-03 -4.0443e-01 2.0000e-02 0.0000e+00       -nan       -nan 5.8000e-03 1.2836e+00 1.9587e-01 -3.8187e-01 -1.1000e-02 2.3300e+00 -1.2876e-01 2.3751e-01 2.7000e-02 2.0380e-01 2.1400e-02 1.5540e-01
 100.0   27.0 140.00 0.0500 0.0250 2.6200e-02 1.0756e+00 -1.1058e-01 -1.3415e-01 2.0000e-02 0.0000e+00       -nan       -nan 7.4000e-03 1.6924e+00 4.9495e-01 3.2350e-01 -1.3600e-02 3.3104e+00 -5.7338e-01 -3.5056e-01 2.7000e-02 2.1200e-01 2.4600e-02 1.6040e-01
 100.0   27.0 140.00 0.0500 0.0250 2.5000e-02 1.1500e+00 7.8261e-02 -6.0435e-01 2.0000e-02 0.0000e+00       -nan       -nan 7.2000e-03 1.1416e+00 -2.7952e-01 1.1648e+00 -1.2200e-02 2.2716e+00 3.8295e-01 3.2853e+00 2.5800e-02 1.9960e-01 2.3200e-02 1.5060e-01
 100.0   27.0 140.00 0.0500 0.0250 2.3800e-02 1.2956e+00 -3.7964e-01 -2.0954e-01 2.0000e-02 0.0000e+00       -nan       -nan 8.2000e-03 1.3876e+00 2.5321e-02 -2.8957e-01 -1.2000e-02 2.2400e+00 4.6071e-01 1.0686e+00 2.5200e-02 2.0740e-01 2.4400e-02 1.5780e-01
 100.0   27.0 140.00 0.0500 0.0250 2.4500e-02 9.0750e-01 1.6942e-01 -2.3182e-02 2.0000e-02 0.0000e+00       -nan       -nan 5.2000e-03 1.3496e+00 9.9301e-02 -5.5255e-01 -9.7000e-03 2.1091e+00 -6.4475e-01 1.3451e+00 2.5500e-02 2.0820e-01 2.1600e-02 1.6110e-01
 100.0   27.0 140.00 0.0500 0.0250 2.3800e-02 1.0356e+00 3.9064e-01 -5.5080e-01 2.0000e-02 0.0000e+00       -nan       -nan 6.1000e-03 1.2979e+00 -5.5581e-02 3.6693e-01 -9.9000e-03 2.1299e+00 4.5359e-01 -3.9408e-01 2.4400e-02 2.0760e-01 2.2100e-02 1.6110e-01
 100.0   27.0 140.00 0.0500 0.0250 2.5300e-02 1.1491e+00 -4.7511e-01 2.8763e-01 2.0000e-02 0.0000e+00       -nan       -nan 4.1000e-03 1.4219e+00 7.8215e-01 1.7992e+00 -9.4000e-03 2.2764e+00 -3.3824e-01 5.0502e-01 2.7700e-02 2.0260e-01 2.0100e-02 1.5480e-01
 100.0   27.0 140.00 0.0500 0.0250 2.4600e-02 1.2884e+00 -1.6713e-01 -5.3108e-01 2.0000e-02 0.0000e+00       -nan       -nan 7.6000e-03 1.3224e+00 3.2211e-01 3.9500e-01 -1.2200e-02 2.8116e+00 -5.6683e-01 2.8893e+00 2.5600e-02 2.0560e-01 2.2600e-02 1.5740e-01
 100.0   27.0 140.00 0.0500 0.0250 2.5100e-02 1.1299e+00 7.8416e-02 7.3303e-01 2.0000e-02 0.0000e+00       -nan       -nan 8.5000e-03 1.3075e+00 1.0841e-01 -3.1406e-01 -1.3600e-02 2.3304e+00 -3.4179e-01 -2.0949e-01 2.6500e-02 2.0920e-01 2.1900e-02 1.6080e-01
