# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0  200.0 140.00 0.0500 0.0250 -4.6000e-03 1.3484e+00 1.3210e-01 -3.8823e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.4100e-02 1.1619e+00 4.4704e-02 7.8719e-01 3.0500e-02 2.4675e+00 3.3222e-01 1.7968e-01 2.3650e-01 5.8300e-02 2.4060e-01 1.0580e-01
 100.0  200.0 140.00 0.0500 0.0250 -3.7000e-03 9.3310e-01 -3.2537e-01 -1.7740e-02 0.0000e+00 0.0000e+00       -nan       -nan 1.3500e-02 1.5075e+00 -3.2886e-01 3.3391e-01 3.0200e-02 2.0396e+00 -5.5030e-01 9.8303e-01 2.3600e-01 5.8300e-02 2.3500e-01 1.0750e-01
 100.0  200.0 140.00 0.0500 0.0250 -7.1000e-03 1.1259e+00 1.1198e-01 -3.8583e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.4500e-02 1.5675e+00 4.1005e-01 -1.9371e-01 3.2600e-02 2.5724e+00 -9.3485e-03 2.3532e-01 2.3960e-01 5.9500e-02 2.4400e-01 1.1170e-01
 100.0  200.0 140.00 0.0500 0.0250 -3.9000e-03 1.3979e+00 -1.3959e-01 -1.0556e+00 0.0000e+00 0.0000e+00       -nan       -nan 1.4600e-02 1.2284e+00 -5.9043e-02 9.9480e-02 2.9300e-02 1.9051e+00 3.9390e-01 -5.3758e-01 2.3710e-01 6.1200e-02 2.4260e-01 1.0630e-01
 100.0  200.0 140.00 0.0500 0.0250 -4.3000e-03 1.2651e+00 -3.1501e-01 -7.2292e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.6800e-02 1.2176e+00 -2.1217e-01 5.7745e-01 2.7500e-02 2.6275e+00 3.1827e-01 -5.6869e-01 2.3910e-01 6.3600e-02 2.4500e-01 1.1030e-01
 100.0  200.0 140.00 0.0500 0.0250 -5.3000e-03 1.2091e+00 -3.6279e-01 -4.4863e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.5000e-02 1.1100e+00 2.7027e-02 -4.7189e-01 3.0300e-02 2.3891e+00 2.7414e-01 -2.0865e+00 2.4460e-01 6.2100e-02 2.5050e-01 1.0800e-01
 100.0  200.0 140.00 0.0500 0.0250 -5.2000e-03 1.2496e+00 1.5204e-01 -7.2807e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.3900e-02 1.2979e+00 -3.6876e-02 -2.2850e-01 3.1300e-02 2.3331e+00 -2.3235e-01 -1.6523e+00 2.4060e-01 5.9400e-02 2.4530e-01 1.0550e-01
 100.0  200.0 140.00 0.0500 0.0250 -5.7000e-03 1.0451e+00 -1.5088e-01 -5.4455e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.4000e-02 1.1000e+00 -4.0364e-01 4.5345e-01 3.1700e-02 2.1411e+00 -2.0871e-01 -1.5185e+00 2.4280e-01 5.8900e-02 2.4850e-01 1.0620e-01
 100.0  200.0 140.00 0.0500 0.0250 -3.9000e-03 1.1379e+00 -1.2245e-01 -1.3481e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.3800e-02 1.0556e+00 7.7438e-02 -7.8200e-02 3.0100e-02 2.7299e+00 1.0554e-01 5.4206e-01 2.4670e-01 6.2800e-02 2.5060e-01 1.0910e-01
 100.0  200.0 140.00 0.0500 0.0250 -6.1000e-03 1.1579e+00 1.5195e-01 -1.9561e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.5900e-02 8.4190e-01 4.0929e-02 -4.4812e-01 3.0200e-02 1.9596e+00 -1.7227e-01 -8.2557e-01 2.4360e-01 5.8700e-02 2.4960e-01 1.0730e-01
